,entry_percentile,sigma_mult,otm_pts,long_dte_weeks,total_return,cagr,max_dd,win_rate,trades,avg_trade_dur,score
0,0.3,1,15,26,5.874745483921335,1.6219735856643056,-0.6759940695278693,0.14285714285714285,7,1,0.771980854197349
1,0.3,0.8,15,26,4.668285856652022,1.380816216479555,-0.675999994879694,0.14285714285714285,7,1,0.7636597938144329
2,0.3,1,15,15,3.973880275794744,1.2302197819485738,-0.6759999997765052,0.14285714285714285,7,1,0.7552037309769268
3,0.3,0.5,15,26,2.8841004441130824,0.9708121280611914,-0.676,0.14285714285714285,7,1,0.7425257731958763
4,0.3,0.8,15,15,3.065893532608622,1.0164060931788077,-0.675999999999999,0.14285714285714285,7,1,0.7417280314187531
5,0.7,0.8,5,26,2.4307413697929308,0.8522260579618597,-0.6856687277208193,0.35714285714285715,28,1.1071428571428572,0.7381688757977418
6,0.7,0.5,3,26,5.150074974696042,1.4799344698390806,-0.5355412898948676,0.36666666666666664,30,1.0333333333333334,0.7360088365243005
7,0.9,0.5,5,26,2.0958426754390493,0.7595006892408567,-0.8704272101128377,0.17073170731707318,41,1.048780487804878,0.7339469808541974
8,0.9,0.8,5,26,4.173815823877615,1.2746023441203111,-0.6170683037637448,0.34210526315789475,38,1.131578947368421,0.7276877761413845
9,0.9,0.5,3,26,5.273033171876085,1.504602397961817,-0.3666264612111579,0.34146341463414637,41,1.048780487804878,0.7222508591065293
10,0.5,0.8,5,26,4.512067548358956,1.3477792801622037,-0.442153160950674,0.5625,16,1.1875,0.7173662248404516
11,0.9,0.5,4,26,4.317863494655801,1.3060493261541049,-0.38303192329813324,0.21951219512195122,41,1.048780487804878,0.7091678939617084
12,0.3,0.5,15,15,1.7214163276141594,0.6496715817441239,-0.676,0.14285714285714285,7,1,0.7081615120274914
13,0.9,0.5,2,15,5.447387801003422,1.5391706915848373,-0.19217110691803505,0.36585365853658536,41,1.048780487804878,0.7078301423662249
14,0.7,0.5,2,15,5.733671209023814,1.5949318312864817,-0.18313915757463953,0.4,30,1.0333333333333334,0.7047864506627393
15,0.9,1,5,15,2.941530547211797,0.9853288259660657,-0.6507348122401696,0.2894736842105263,38,1.131578947368421,0.703767795778105
16,0.9,0.8,3,15,4.602474085091095,1.3669546014005203,-0.19711199608601673,0.39473684210526316,38,1.131578947368421,0.6976558664702994
17,0.5,1,5,15,2.780913645595059,0.944457159619378,-0.5882705599635323,0.5,16,1.1875,0.6885616102110947
18,0.5,0.5,2,15,4.982289601839088,1.4458719512352007,-0.12080972045370865,0.5882352941176471,17,1,0.6885247913598429
19,0.3,1,15,5,1.5053053772883143,0.5828156485479647,-0.6759999999959535,0.14285714285714285,7,1,0.6883959253804615
20,0.7,0.8,3,15,3.8522560937274797,1.2027837146954488,-0.23740602144667833,0.42857142857142855,28,1.1071428571428572,0.6880093274423171
21,0.9,0.8,4,15,3.209164681366298,1.051624888074401,-0.37941060390626224,0.28205128205128205,39,1.1025641025641026,0.685640648011782
22,0.9,0.8,5,15,2.056889409357167,0.748396239231018,-0.6735820960634662,0.1794871794871795,39,1.1025641025641026,0.6846097201767305
23,0.5,0.8,3,15,3.764303582416529,1.1827284719855857,-0.2023324974366283,0.6875,16,1.1875,0.6833824251350025
24,0.9,0.5,3,15,2.2627518923239887,0.8063089138693826,-0.5236824147686979,0.2682926829268293,41,1.048780487804878,0.676926853215513
